tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
loop-industry-pattern/ofuf_5.yml	EXCEPTION	14.023898416	13.613437921274453	306.21696	EXCEPTION	13.514889795	13.625903103034943	317.96838399999996
loops-crafted-1/Mono1_1-1.yml	TIMEOUT	900.51060879	436.29794662911445	934.187008	TIMEOUT	902.492225465	432.0426496951841	1267.8963199999998
loops-crafted-1/Mono1_1-2.yml	TIMEOUT	901.087358801	434.68136836681515	995.8236159999999	TIMEOUT	900.701034779	430.803894022014	1135.312896
loops-crafted-1/Mono3_1.yml	TIMEOUT	900.515965559	435.0541033218615	1048.645632	TIMEOUT	900.947312336	429.1592472870834	1145.344
loops-crafted-1/Mono4_1.yml	TIMEOUT	900.958512768	436.40582684101537	888.0824319999999	TIMEOUT	902.563564566	434.2713726339862	1006.137344
loops-crafted-1/Mono5_1.yml	TIMEOUT	901.063745378	435.81867962377146	991.2893439999999	TIMEOUT	901.895884896	438.1807793737389	1061.0483199999999
loops-crafted-1/Mono6_1.yml	TIMEOUT	900.607580532	436.413949561771	1058.6112	TIMEOUT	901.337091078	454.4248944907449	1167.0978559999999
loops-crafted-1/discover_list.yml	false(unreach-call)	17.871347653	5.201823979150504	387.678208	false(unreach-call)	17.704186212	10.985374490264803	446.73024
loops-crafted-1/iftelse.yml	TIMEOUT	902.147809503	434.8896826868877	1991.4751999999999	TIMEOUT	903.56739736	440.7478258279152	2278.981632
loops-crafted-1/in-de20.yml	TIMEOUT	901.494241645	412.34580260515213	2095.34976	TIMEOUT	902.375945634	411.2882648119703	2177.67936
loops-crafted-1/in-de31.yml	TIMEOUT	901.713147882	405.29061190225184	1922.9204479999999	TIMEOUT	901.225244312	399.0403504152782	1958.5802239999998
loops-crafted-1/in-de32.yml	TIMEOUT	902.073499946	403.2168544619344	1959.17824	TIMEOUT	901.936486553	397.9981651250273	2027.487232
loops-crafted-1/in-de41.yml	TIMEOUT	904.018213911	369.2182382522151	2075.77088	TIMEOUT	901.085364093	370.3537713550031	2082.3859199999997
loops-crafted-1/in-de42.yml	TIMEOUT	900.922232853	373.1774162258953	2046.971904	TIMEOUT	901.780799125	375.3900408409536	2106.85952
loops-crafted-1/in-de51.yml	TIMEOUT	906.043417864	344.5940070291981	2037.3422079999998	TIMEOUT	905.022900346	375.31977147515863	2094.94016
loops-crafted-1/in-de52.yml	TIMEOUT	902.80598937	348.72161496197805	2058.510336	TIMEOUT	905.564495569	414.76550297625363	2096.279552
loops-crafted-1/in-de61.yml	TIMEOUT	907.141565011	301.30248185107484	2278.084608	TIMEOUT	902.70455175	415.61150430934504	2285.334528
loops-crafted-1/in-de62.yml	TIMEOUT	902.715200664	311.90676844492555	2290.05312	TIMEOUT	901.634754135	422.3792789010331	2313.5887359999997
loops-crafted-1/loopv1.yml	TIMEOUT	902.248874079	441.17437926726416	1312.055296	TIMEOUT	903.015085228	447.273861202877	2576.1505279999997
loops-crafted-1/loopv2.yml	TIMEOUT	900.990721072	413.19325903384015	2057.203712	TIMEOUT	901.535042906	407.1609703502618	1913.765888
loops-crafted-1/loopv3.yml	TIMEOUT	903.415394919	440.330550882034	1801.33888	TIMEOUT	903.302718253	431.87622953299433	1842.454528
loops-crafted-1/mono-crafted_1.yml	TIMEOUT	902.55278507	425.21021198667586	1937.6127999999999	TIMEOUT	901.284990822	423.8080798643641	2132.017152
loops-crafted-1/mono-crafted_10.yml	TIMEOUT	900.9803835	436.4381171776913	960.069632	TIMEOUT	902.291861857	432.9817461189814	1269.7395199999999
loops-crafted-1/mono-crafted_11.yml	TIMEOUT	900.484770215	436.4263396980241	927.60064	TIMEOUT	900.731327399	428.09201216185465	1107.6198399999998
loops-crafted-1/mono-crafted_12.yml	TIMEOUT	900.407081766	434.9222678313963	868.212736	TIMEOUT	902.803325011	431.796670360025	1108.033536
loops-crafted-1/mono-crafted_13.yml	TIMEOUT	901.906985123	420.5338419340551	2151.583744	TIMEOUT	901.704961321	423.2311291731894	2335.031296
loops-crafted-1/mono-crafted_14.yml	TIMEOUT	900.585176455	415.73324094479904	1940.242432	TIMEOUT	901.610330364	427.13081624684855	2129.657856
loops-crafted-1/mono-crafted_3.yml	TIMEOUT	902.693348359	420.68629026273265	2351.5135999999998	TIMEOUT	902.057981273	451.9417197406292	2714.247168
loops-crafted-1/mono-crafted_6.yml	TIMEOUT	900.986318891	436.40189491584897	1044.942848	TIMEOUT	902.521912133	484.09361168090254	1258.786816
loops-crafted-1/mono-crafted_7.yml	TIMEOUT	901.451443237	412.2045092540793	1726.60736	TIMEOUT	901.339324515	485.3731915196404	1854.3247359999998
loops-crafted-1/mono-crafted_8.yml	TIMEOUT	900.51754019	436.6051468667574	971.4032639999999	TIMEOUT	901.120617709	482.390510531608	1189.904384
loops-crafted-1/mono-crafted_9.yml	TIMEOUT	900.245426009	439.49762461008504	946.2661119999999	TIMEOUT	900.982615193	492.0413446431048	1052.667904
loops-crafted-1/nested3-1.yml	true	9.363737109	3.6777278534136713	249.593856	true	8.890367381	9.025993430987	237.68268799999998
loops-crafted-1/nested3-2.yml	TIMEOUT	900.611059287	411.73832875303924	1810.90304	TIMEOUT	902.064901205	478.29188430821523	1921.6793599999999
loops-crafted-1/nested5-1.yml	true	9.588985704	3.6579450871795416	260.22297599999996	true	9.636430477	9.96696341689676	260.33766399999996
loops-crafted-1/nested5-2.yml	TIMEOUT	901.503232522	412.050508717075	1823.162368	TIMEOUT	903.598526935	464.92544287396595	2146.189312
loops-crafted-1/nested_delay_nd.yml	TIMEOUT	900.639294274	414.8057441338897	1765.1425279999999	TIMEOUT	902.574005938	469.4118116139434	1870.761984
loops-crafted-1/nested_delay_notd2.yml	TIMEOUT	901.70594936	414.6298606689088	1523.761152	TIMEOUT	902.290699572	422.8827887359075	1610.358784
loops-crafted-1/net_reset.yml	true	19.164710091	8.317532630171627	420.56908799999997	true	18.028305243	8.426157569978386	434.700288
loops-crafted-1/sum_by_3.yml	TIMEOUT	903.059174516	437.14185498375446	14738.034688	TIMEOUT	1152	361.94195166416466	14999.998463999998
loops-crafted-1/sum_natnum.yml	TIMEOUT	901.03386667	437.7065408588387	1141.9648	TIMEOUT	902.726442249	435.40789582626894	1466.7776
loops-crafted-1/sumt2.yml	TIMEOUT	901.193278532	433.58229809999466	1219.424256	true	149	57.169723839033395	931.6229119999999
loops-crafted-1/sumt3.yml	TIMEOUT	901.32198142	437.82591951079667	1507.487744	TIMEOUT	903.038032612	433.63736843084916	1156.419584
loops-crafted-1/sumt4.yml	TIMEOUT	900.440787245	437.66098068794236	1625.0920959999999	TIMEOUT	902.822826193	432.54651889018714	1454.493696
loops-crafted-1/sumt5.yml	TIMEOUT	901.085229182	438.27343064313754	1932.9310719999999	TIMEOUT	902.84389042	432.3932581967674	1590.009856
loops-crafted-1/sumt6.yml	TIMEOUT	903.143336077	439.7017982788384	2361.6962559999997	TIMEOUT	902.324833415	433.221987075638	1726.971904
loops-crafted-1/sumt7.yml	TIMEOUT	901.932560982	447.0542856170796	1124.511744	TIMEOUT	902.338643374	435.2566302488558	1324.25728
loops-crafted-1/sumt8.yml	TIMEOUT	902.034166505	446.51826264709234	1070.534656	TIMEOUT	902.345226318	437.28552720090374	1351.3400319999998
loops-crafted-1/sumt9.yml	TIMEOUT	902.526072284	447.6136933006346	1157.009408	TIMEOUT	902.366471885	435.65439789090306	1622.77376
loops-crafted-1/theatreSquare.yml	TIMEOUT	900.782771146	345.9386291769333	1935.7368319999998	TIMEOUT	902.268565905	354.07444278197363	1950.703616
loops-crafted-1/vnew1.yml	TIMEOUT	902.857727306	428.40561111690477	2807.492608	TIMEOUT	902.269152312	424.699528678786	2936.5084159999997
loops-crafted-1/vnew2.yml	TIMEOUT	902.682991336	440.90568317100406	1385.398272	TIMEOUT	900.629665762	432.00031040236354	1524.248576
loops-crafted-1/watermelon.yml	EXCEPTION	10.560456672	2.7580410540103912	257.875968	EXCEPTION	10.082504206	3.0283445259556174	266.08844799999997
loop-invariants/bin-suffix-5.yml	TIMEOUT	901.163625063	435.7220522449352	1364.733952	TIMEOUT	901.006838577	428.11166240880266	1395.75296
loop-invariants/const.yml	true	8.013348249	3.4137521549127996	226.873344	true	8.040077131	3.3990096519701183	227.93420799999998
loop-invariants/eq1.yml	true	8.710465746	3.54938631830737	253.120512	true	8.033337119	3.480908958707005	230.965248
loop-invariants/eq2.yml	TIMEOUT	900.872645899	434.5738636380993	1335.926784	TIMEOUT	901.645568797	423.222086538095	1481.592832
loop-invariants/even.yml	TIMEOUT	900.808783546	435.23019212204963	1218.64192	TIMEOUT	901.309137353	426.08918436663225	1173.8111999999999
loop-invariants/mod4.yml	TIMEOUT	900.615463717	434.19434333825484	1266.3316479999999	TIMEOUT	901.104192865	426.3611303209327	1221.7425919999998
loop-invariants/odd.yml	TIMEOUT	900.773610092	433.90590189164504	1304.223744	true	145	55.55878940457478	663.527424
loop-simple/deep-nested.yml	TIMEOUT	902.180076413	421.4925631182268	2258.276352	TIMEOUT	902.081485546	412.62365121627226	2540.0319999999997
verifythis/duplets.yml	TIMEOUT	902.371682758	443.3736240831204	1275.240448	TIMEOUT	902.178634217	434.39462296199054	1262.522368
verifythis/elimination_max.yml	TIMEOUT	902.054717142	442.721891222056	818.09408	TIMEOUT	901.923673015	438.2508645760827	985.227264
verifythis/lcp.yml	TIMEOUT	902.00666682	444.5099217798561	743.337984	TIMEOUT	902.170739349	436.982593732886	709.5091199999999
verifythis/prefixsum_iter.yml	TIMEOUT	904.134742883	371.2579630301334	2258.849792	TIMEOUT	907.247513339	353.90580977732316	2215.940096
verifythis/tree_del_iter.yml	EXCEPTION	8.261359081	12.35427586408332	222.67494399999998	EXCEPTION	7.993124784	12.424175226129591	221.523968
verifythis/tree_del_iter_incorrect.yml	EXCEPTION	8.501324523	12.422043888363987	227.971072	EXCEPTION	7.828265317	12.342813216149807	211.42323199999998
nla-digbench/bresenham.yml	TIMEOUT	902.029576728	443.52996282232925	876.9454079999999	TIMEOUT	902.20484776	436.7523426893167	910.49984
nla-digbench/cohencu.yml	TIMEOUT	900.694388455	439.6015163846314	937.046016	TIMEOUT	900.595414612	430.15554304793477	966.1849599999999
nla-digbench/cohendiv.yml	TIMEOUT	902.111159102	441.33797737490386	965.111808	TIMEOUT	902.543769214	433.2662594569847	940.05248
nla-digbench/dijkstra.yml	TIMEOUT	902.564529184	441.75768114998937	1032.21248	TIMEOUT	902.63506253	432.1074969228357	937.345024
nla-digbench/divbin.yml	TIMEOUT	902.199241263	442.8371065920219	849.4407679999999	TIMEOUT	902.250358379	435.8280542148277	866.8405759999999
nla-digbench/divbin2.yml	TIMEOUT	902.278306947	438.70201512100175	1598.40256	TIMEOUT	902.513443002	432.3126792507246	1722.0648959999999
nla-digbench/egcd.yml	TIMEOUT	902.185808774	441.430426036939	1068.38016	TIMEOUT	902.403272981	433.96329709887505	1074.610176
nla-digbench/egcd2.yml	TIMEOUT	902.428628898	441.48600793164223	739.1682559999999	TIMEOUT	902.313595101	433.068402168341	770.449408
nla-digbench/egcd3.yml	TIMEOUT	902.514164268	443.2816369859502	863.8668799999999	TIMEOUT	902.38223813	434.4112920141779	827.117568
nla-digbench/fermat1.yml	TIMEOUT	901.905235331	444.8945882199332	635.449344	TIMEOUT	902.245365823	436.5844472963363	693.092352
nla-digbench/fermat2.yml	TIMEOUT	901.939154028	446.3662096345797	761.5487999999999	TIMEOUT	902.298014763	437.3960636029951	703.504384
nla-digbench/freire1.yml	false(unreach-call)	93.685547136	36.014147373382	835.1006719999999	false(unreach-call)	84	31.1145236431621	595.795968
nla-digbench/freire2.yml	false(unreach-call)	28.130795611	7.238060783129185	625.328128	false(unreach-call)	26.013262915	6.7952271439135075	633.5692799999999
nla-digbench/geo1.yml	TIMEOUT	902.049687568	447.8488843771629	838.0702719999999	TIMEOUT	902.224047031	439.75927078397945	845.627392
nla-digbench/geo2.yml	TIMEOUT	902.19784825	447.5583065128885	799.711232	TIMEOUT	902.092291262	439.2101699197665	841.5846399999999
nla-digbench/geo3.yml	TIMEOUT	902.367793286	448.8892717300914	655.0364159999999	TIMEOUT	902.140043886	439.0768570639193	681.353216
nla-digbench/hard.yml	false(unreach-call)	79.764804921	27.57440064707771	604.327936	false(unreach-call)	69	21.75289359781891	575.4675199999999
nla-digbench/hard2.yml	true	53.953729824	16.16985360486433	475.75449599999996	true	47.915972713	13.884582934901118	446.79168
nla-digbench/knuth.yml	TIMEOUT	901.363210764	888.5624867519364	700.465152	TIMEOUT	901.337514392	888.390069020912	739.762176
nla-digbench/lcm1.yml	TIMEOUT	901.983118092	443.99313520779833	716.836864	TIMEOUT	902.259750516	436.051090113353	696.025088
nla-digbench/lcm2.yml	TIMEOUT	902.07997571	444.6740955989808	674.668544	TIMEOUT	902.270542604	437.5478970659897	773.763072
nla-digbench/mannadiv.yml	TIMEOUT	901.970761262	446.76209120824933	783.0446079999999	TIMEOUT	902.305414822	437.4469050411135	853.15584
nla-digbench/prod4br.yml	TIMEOUT	902.32140652	445.5219436637126	736.845824	TIMEOUT	902.189851889	436.44791347300634	740.708352
nla-digbench/prodbin.yml	TIMEOUT	902.388198506	446.56629984499887	825.032704	TIMEOUT	902.252424172	438.056805700995	741.699584
nla-digbench/ps2.yml	TIMEOUT	901.92776297	446.4983325591311	724.353024	TIMEOUT	902.222595677	438.2465956090018	811.978752
nla-digbench/ps3.yml	TIMEOUT	902.055688605	443.36139707872644	761.163776	TIMEOUT	902.32872995	434.82875531585887	808.931328
nla-digbench/ps4.yml	TIMEOUT	901.591979788	434.9019339182414	1703.141376	TIMEOUT	901.271995553	426.9355658190325	1633.005568
nla-digbench/ps5.yml	TIMEOUT	901.432067212	436.6741847367957	1407.066112	TIMEOUT	901.071335403	429.95653891796246	1550.565376
nla-digbench/ps6.yml	TIMEOUT	901.561412972	437.108094508294	1715.392512	TIMEOUT	901.014843316	430.50866044079885	2008.5473279999999
nla-digbench/sqrt1.yml	TIMEOUT	902.00641091	442.94194052089006	737.2308479999999	TIMEOUT	902.868644189	434.91149219777435	712.712192
product-lines/elevator_spec1_product21.cil.yml	true	759.996939415	267.53387590963393	2599.202816	TIMEOUT	904.777144461	287.6843450379092	2944.618496
product-lines/elevator_spec1_product29.cil.yml	TIMEOUT	904.118974713	282.6739725070074	2743.72608	TIMEOUT	906.054161722	297.29783663060516	2862.3421439999997
product-lines/elevator_spec13_product21.cil.yml	TIMEOUT	908.562411772	311.89421998988837	1899.675648	TIMEOUT	908.687656639	307.4528033602983	1898.4878079999999
product-lines/elevator_spec13_productSimulator.cil.yml	TIMEOUT	902.524497623	251.30536616407335	1889.083392	TIMEOUT	902.810085029	260.70862374594435	1922.633728
product-lines/elevator_spec14_product19.cil.yml	true	65.677873473	16.718531215097755	914.2394879999999	true	72	16.775734367780387	816.7424
product-lines/elevator_spec14_product20.cil.yml	false(unreach-call)	26.70966751	9.078388419933617	419.233792	false(unreach-call)	26.534751876	9.142163677606732	504.815616
product-lines/elevator_spec14_productSimulator.cil.yml	false(unreach-call)	91.803373215	33.150543191004544	1016.008704	false(unreach-call)	120	32.06326883705333	1026.531328
product-lines/email_spec6_product20.cil.yml	false(unreach-call)	107.361247706	29.98185411375016	1013.735424	false(unreach-call)	113	30.468356680124998	1192.521728
product-lines/minepump_spec1_product35.cil.yml	false(unreach-call)	11.425118787	4.038253901991993	287.11731199999997	false(unreach-call)	10.973950427	4.051858700346202	272.84275199999996
product-lines/minepump_spec1_product47.cil.yml	true	22.276617314	6.002416422590613	402.72281599999997	true	21.280166914	5.956566576845944	379.51488
recursive-simple/id_o200.yml	EXCEPTION	6.802252334	12.078354965895414	181.23980799999998	EXCEPTION	6.267611703	12.022285058163106	170.684416
recursive-simple/id_i5_o5-2.yml	EXCEPTION	6.478769188	11.986599405761808	175.46854399999998	EXCEPTION	6.249361285	11.99063060991466	161.792
recursive-simple/sum_non_eq-2.yml	EXCEPTION	6.901886153	12.08595111221075	182.10816	EXCEPTION	6.174007296	11.995077330619097	164.38886399999998
recursive/Addition01-2.yml	EXCEPTION	7.054030095	12.08175068674609	177.557504	EXCEPTION	6.458791859	12.030610550194979	170.676224
recursive/Fibonacci01-1.yml	EXCEPTION	6.741990762	12.117573459167033	183.988224	EXCEPTION	6.325360506	12.070140570867807	167.038976
recursive/McCarthy91-2.yml	EXCEPTION	6.88712267	12.07357258722186	182.46041599999998	EXCEPTION	6.268938602	11.958787941839546	166.703104
verifythis/tree_del_rec.yml	EXCEPTION	8.343099477	12.385634656064212	228.59776	EXCEPTION	7.782666339	12.32320455275476	219.43500799999998
systemc/toy.cil.yml	TIMEOUT	902.206985149	345.31404019193724	2199.642112	TIMEOUT	904.693272431	352.8020996400155	2194.403328
systemc/token_ring.04.cil-1.yml	TIMEOUT	900.971867456	420.8505205591209	1936.4085759999998	TIMEOUT	903.249145159	370.102049223613	1997.8403839999999
systemc/transmitter.04.cil.yml	false(unreach-call)	45.390569089	10.393644034862518	556.396544	false(unreach-call)	44.339620095	10.730477179866284	734.478336
seq-pthread/cs_lamport.yml	TIMEOUT	901.964405647	814.6825928469189	1537.90464	TIMEOUT	902.390623276	801.6085850000381	1508.859904
seq-pthread/cs_read_write_lock-1.yml	TIMEOUT (EXCEPTION)	900.740422933	409.59785011969507	1746.792448	TIMEOUT	903.11516003	403.72263702889904	1731.6331519999999
systemc/bist_cell.cil.yml	TIMEOUT	911.499591688	689.7931664162315	2192.154624	TIMEOUT	904.8573824	643.115582246799	2109.27616
seq-mthreaded/rekcba_aso.1.M1-1.yml	TIMEOUT	919.615106785	231.43329018866643	7287.611392	TIMEOUT	914.001589166	237.34861170873046	7351.971839999999
seq-mthreaded/rekh_nxt.2.M4-2.yml	OUT OF MEMORY	452.363315825	188.55797071801499	14999.998463999998	OUT OF MEMORY	474	186.74673061678186	14999.998463999998
seq-mthreaded/rekh_nxt.3.M1.yml	TIMEOUT	907.157722939	379.6645043781027	5968.67072	TIMEOUT	906.343593934	342.94013670412824	5870.16192
seq-mthreaded-reduced/pals_lcr-var-start-time.3.ufo.UNBOUNDED.pals.c.v+nlh-reducer.yml	true	74.807129923	22.142221544869244	615.8172159999999	true	94	21.14119065925479	686.7476479999999
seq-mthreaded-reduced/pals_lcr-var-start-time.3.ufo.BOUNDED-6.pals.c.v+sep-reducer.yml	true	234.754988802	89.01550845569	1298.550784	true	398	98.80834815790877	1412.820992
seq-pthread/cs_fib-1.yml	TIMEOUT	900.977949956	750.4500394780189	1587.126272	TIMEOUT	902.287833168	730.9516362547874	1937.9363839999999
seq-pthread/cs_queue-2.yml	TIMEOUT	903.547950815	305.56935312692076	1625.698304	TIMEOUT	901.394543299	321.0785133689642	1639.788544
eca-rers2012/Problem01_label19.yml	true	35.376241115	8.561913470737636	473.382912	true	35.814703637	8.737686289008707	439.52128
eca-rers2012/Problem01_label58.yml	true	36.530621739	8.790353994816542	474.263552	true	35.283389516	8.729801799170673	414.9248
eca-rers2012/Problem03_label15.yml	true	103.191574134	35.40219841711223	933.4333439999999	true	140	33.659110750071704	761.724928
eca-rers2012/Problem05_label45.yml	true	184.149455959	53.88989560864866	1056.473088	true	294	51.97938125394285	1088.4300799999999
eca-rers2012/Problem06_label26.yml	TIMEOUT (true)	906.262345059	314.28637700201944	2141.270016	TIMEOUT	902.556731548	304.96396270301193	2185.23648
eca-rers2012/Problem09_label59.yml	TIMEOUT (OUT OF JAVA MEMORY)	928.539114631	157.95445306180045	1669.5214079999998	OUT OF JAVA MEMORY	650	63.76123368926346	1618.0633599999999
eca-rers2012/Problem12_label20.yml	TIMEOUT	913.198811842	264.53292851988226	9414.950912	TIMEOUT	913.610216404	288.20075433980674	9564.803071999999
eca-rers2012/Problem13_label08.yml	TIMEOUT	913.996057838	252.3221034198068	13540.507647999999	TIMEOUT	913.659963437	279.9753364729695	13899.583488
eca-rers2012/Problem15_label08.yml	true	559.427670765	249.3876503529027	6351.8924799999995	true	735	257.78772926609963	6554.0751359999995
eca-rers2012/Problem18_label30.yml	true	168.563096675	55.81553947785869	3251.347456	true	282	78.77667850395665	3372.003328
floats-cdfpl/newton_3_1.yml	TIMEOUT	901.597580419	892.2298177829944	545.943552	TIMEOUT	901.489291036	892.7895974339917	581.812224
floats-cdfpl/square_4.yml	EXCEPTION	607.547819262	600.8647540137172	504.819712	EXCEPTION	534	524.0156181203201	494.891008
floats-cbmc-regression/float1.yml	true	7.324333064	3.2738615847192705	187.74835199999998	true	6.75566657	3.2047356758266687	176.254976
float-benchs/interpolation2.c.v+nlh-reducer.yml	true	98.036149463	87.60962152201682	453.115904	true	82	79.3915591831319	431.20230399999997
float-benchs/nan_float_range.yml	true	7.432938173	3.3338126419112086	200.08140799999998	true	7.020770142	3.2608471382409334	183.721984
float-benchs/sqrt_poly.yml	true	56.584992184	50.75418228190392	444.94438399999996	true	45.893666241	40.760505880229175	420.56089599999996
float-newlib/double_req_bl_0270a.yml	true	60.788180874	22.45404796488583	1463.05024	true	60	21.329776098951697	1359.273984
float-newlib/double_req_bl_0970b.yml	true	33.218554673	19.629909314215183	1385.18528	true	32.973509382	18.50837702397257	1411.289088
float-newlib/double_req_bl_1072a.yml	true	9.380640311	3.706067157909274	243.662848	true	8.488685227	3.577646548859775	219.72172799999998
float-newlib/float_req_bl_1252a.yml	true	8.438432363	3.485901934094727	224.40345599999998	true	8.029471403	3.4681387622840703	222.482432
ddv-machzwd/ddv_machzwd_inw_p.yml	true	16.799230988	4.990306669846177	318.611456	true	15.860797201	4.87898606620729	296.681472
heap-data/shared_mem2.yml	TIMEOUT	902.499903482	879.5379044199362	1495.568384	TIMEOUT	902.281200379	880.1469146497548	1556.721664
ldv-regression/test10.yml	true	8.057118317	3.4532492351718247	222.08102399999999	true	7.183306257	3.3473675278946757	188.813312
list-simple/sll2n_append_unequal.yml	true	76.476692183	23.76977605232969	701.677568	true	76	22.554735959041864	604.295168
ldv-sets/test_mutex.yml	EXCEPTION	737.083305808	554.6142527679913	1772.658688	EXCEPTION	572	467.5248795952648	1548.746752
